"","celltype1","celltype2","AUC.x","AUC.y","AUC.x.x","AUC.y.y","AUC.x.x.x","AUC.y.y.y","average_AUC","number_points"
"454","RG-11","Unknown-1",NA,0.420663667384232,NA,NA,0.424932084985085,NA,0.422797876184659,2
"455","RG-2","Unknown-1",NA,0.413143043910109,NA,NA,0.429960636713784,NA,0.421551840311946,2
"456","RG-3","Unknown-1",NA,0.424932084985085,NA,NA,0.424460000474775,NA,0.42469604272993,2
"457","RG-4","Unknown-1",NA,0.424932084985085,NA,NA,0.434989188442481,NA,0.429960636713783,2
"458","RG-5","Unknown-1",NA,0.470087998984686,NA,NA,0.436540367604096,NA,0.453314183294391,2
"459","RG-6","Unknown-1",NA,0.424932084985085,NA,NA,0.42569221911293,NA,0.425312152049008,2
"460","RG-7","Unknown-1",NA,0.41585178715411,NA,NA,0.430720770841627,NA,0.423286278997869,2
"461","RG-8","Unknown-1",NA,0.424932084985085,NA,NA,0.42569221911293,NA,0.425312152049008,2
"462","RG-9","Unknown-1",NA,0.411662503572342,NA,NA,NA,NA,0.411662503572342,1
"463","ULExN","Unknown-1",NA,0.403589996980818,NA,NA,NA,NA,0.403589996980818,1
"464","DLExN","IPC-5",NA,NA,0.42569221911293,NA,NA,NA,0.42569221911293,1
"465","DLExN","N-3",NA,NA,0.853293296702927,0.852533158343875,NA,0.71554128953974,0.807122581528847,3
"466","DLExN","N-4",NA,NA,0.845706473816961,0.854053435061979,NA,0.749757175323715,0.816505694734218,3
"467","DLExN","N-5",NA,NA,0.853293296702927,0.847996316376967,NA,0.739947953079551,0.813745855386482,3
"468","DLExN","RELNInH",NA,NA,0.843153748813928,0.834744789959186,NA,0.851773019984823,0.843223852919312,3
"469","DLX5InH","IPC-5",NA,NA,0.75629344519837,NA,NA,NA,0.75629344519837,1
"470","DLX5InH","N-3",NA,NA,0.772462244219842,0.853293296702927,NA,0.815710298167277,0.813821946363349,3
"471","DLX5InH","N-4",NA,NA,0.638927943610362,0.845923927030126,NA,0.837025205036343,0.77395902522561,3
"472","DLX5InH","N-5",NA,NA,0.851773019984823,0.729840696095521,0.723378748496053,0.823263705382989,0.782064042489846,4
"473","DLX5InH","RELNInH",NA,NA,0.836900809127297,0.835504928318239,0.849766859492811,0.850644806539947,0.843204350869573,4
"474","GB","IPC-5",NA,NA,0.42569221911293,NA,NA,NA,0.42569221911293,1
"475","GB","N-3",NA,NA,0.81967445211263,0.853293296702927,NA,0.851404944898999,0.841457564571519,3
"476","GB","N-4",NA,NA,0.424318144440347,0.482028350628451,NA,0.429960636713784,0.445435710594194,3
"477","GB","N-5",NA,NA,0.852533158343875,0.826227626355471,0.710317983723842,0.687997659071586,0.769269106873694,4
"478","GB","RELNInH",NA,NA,0.422565711879568,0.42569221911293,0.422797876184659,0.427212487368618,0.424567073636444,4
"479","IPC-1","IPC-5",NA,NA,0.826577223695388,NA,NA,NA,0.826577223695388,1
"480","IPC-1","N-3",NA,NA,0.853293296702927,0.851773019984823,NA,0.852349120800963,0.852471812496238,3
"481","IPC-1","N-4",NA,NA,0.47852006544369,0.745094826592293,NA,0.533927176463125,0.58584735616637,3
"482","IPC-1","N-5",NA,NA,0.852913227523401,0.844861942440078,0.853293296702927,0.853293296702927,0.851090440842333,4
"483","IPC-1","RELNInH",NA,NA,0.840787417329666,0.852533158343875,0.421423801512076,0.535617750468521,0.662590531913535,4
"484","IPC-2","IPC-5",NA,NA,0.743862600282259,NA,NA,NA,0.743862600282259,1
"485","IPC-2","N-3",NA,NA,0.851773019984823,0.851773019984823,NA,0.820431177677098,0.841325739215581,3
"486","IPC-2","N-4",NA,NA,0.823217856675465,0.847996316376967,NA,0.837359512571941,0.836191228541457,3
"487","IPC-2","N-5",NA,NA,0.852533158343875,0.838233932340003,0.71667584132621,0.790003834531038,0.799361691635281,4
"488","IPC-2","RELNInH",NA,NA,0.824038638126919,0.843236172897199,0.848940492278931,0.850526997851863,0.841685575288728,4
"489","IPC-3","IPC-5",NA,NA,0.741226224499372,NA,NA,NA,0.741226224499372,1
"490","IPC-3","N-3",NA,NA,0.821680612604642,0.853293296702927,NA,0.753210651094737,0.809394853467436,3
"491","IPC-3","N-4",NA,NA,0.420663667384232,0.422565711879568,NA,0.641400422908705,0.494876600724168,3
"492","IPC-3","N-5",NA,NA,0.847812278834055,0.852913227523401,0.762949845707558,0.637235805168457,0.775227789308368,4
"493","IPC-3","RELNInH",NA,NA,0.473799185933871,0.742170087417097,0.422554925312224,0.424932084985085,0.515864070912069,4
"494","IPC-5","N-1",NA,NA,0.64850848062064,NA,NA,NA,0.64850848062064,1
"495","IPC-5","N-2",NA,NA,0.755047423065409,NA,NA,NA,0.755047423065409,1
"496","IPC-5","N-3",NA,NA,0.739419500445686,NA,NA,NA,0.739419500445686,1
"497","IPC-5","N-4",NA,NA,0.421423801512076,NA,NA,NA,0.421423801512076,1
"498","IPC-5","N-5",NA,NA,0.852533158343875,NA,NA,NA,0.852533158343875,1
"499","IPC-5","RELNInH",NA,NA,0.593069113871611,NA,NA,NA,0.593069113871611,1
"500","IPC-5","RG-1",NA,NA,0.537119875161269,NA,NA,NA,0.537119875161269,1
"501","IPC-5","RG-10",NA,NA,0.42920050258594,NA,NA,NA,0.42920050258594,1
"502","IPC-5","RG-2",NA,NA,0.649150810291608,NA,NA,NA,0.649150810291608,1
"503","IPC-5","RG-4",NA,NA,0.432524751166169,NA,NA,NA,0.432524751166169,1
"504","IPC-5","RG-5",NA,NA,0.467616260993622,NA,NA,NA,0.467616260993622,1
"505","IPC-5","RG-6",NA,NA,0.526136727478933,NA,NA,NA,0.526136727478933,1
"506","IPC-5","RG-7",NA,NA,0.64804838676336,NA,NA,NA,0.64804838676336,1
"507","IPC-5","RG-8",NA,NA,0.413149629235338,NA,NA,NA,0.413149629235338,1
"508","IPC-5","RG-9",NA,NA,0.428256333565316,NA,NA,NA,0.428256333565316,1
"509","IPC-5","ULExN",NA,NA,0.756031184706927,NA,NA,NA,0.756031184706927,1
"510","N-1","N-3",NA,NA,0.769511907825866,0.820051108497571,NA,0.823079667840077,0.804214228054505,3
"511","N-1","N-4",NA,NA,0.842297845294928,0.851773019984823,NA,0.847274815226891,0.847115226835547,3
"512","N-1","N-5",NA,NA,0.851773019984823,0.845806118342043,0.523103508445941,0.614714861922114,0.70884937717373,4
"513","N-1","RELNInH",NA,NA,0.84171187859746,0.834744789959186,0.845754538508787,0.849024873159115,0.842809020056137,4
"514","N-2","N-3",NA,NA,0.851773019984823,0.746233183671151,NA,0.78194946603763,0.793318556564535,3
"515","N-2","N-4",NA,NA,0.845735351685776,0.851773019984823,NA,0.837359512571941,0.84495596141418,3
"516","N-2","N-5",NA,NA,0.828928760794773,0.844861942440078,0.773982520937947,0.781678447130286,0.807362917825771,4
"517","N-2","RELNInH",NA,NA,0.841946653984216,0.83643222044509,0.843236172897199,0.841093142925794,0.840677047563075,4
"518","N-3","N-4",NA,NA,0.795594553817962,0.851773019984823,NA,0.812117632102333,0.819828401968372,3
"519","N-3","N-5",NA,NA,0.851773019984823,0.844415644405724,NA,0.76283644765729,0.819675037349279,3
"520","N-3","RELNInH",NA,NA,0.851773019984823,0.819671039318044,NA,0.821375353579061,0.830939804293976,3
"521","N-3","RG-1",NA,NA,0.784998520001935,0.673838493500988,NA,0.621048677156878,0.693295230219934,3
"522","N-3","RG-10",NA,NA,0.852533158343875,0.842011795113432,NA,0.852533158343875,0.849026037267061,3
"523","N-3","RG-2",NA,NA,0.821375353579061,0.849766859492811,NA,0.848572417193107,0.839904876754993,3
"524","N-3","RG-4",NA,NA,0.836666205553398,0.849406688500559,NA,0.851969051621437,0.846013981891798,3
"525","N-3","RG-5",NA,NA,0.761105135302933,0.851773019984823,NA,0.850526997851863,0.82113505104654,3
"526","N-3","RG-6",NA,NA,0.851773019984823,0.711577402920149,NA,0.778483591258744,0.780611338054572,3
"527","N-3","RG-7",NA,NA,0.828928760794773,0.788539877668505,NA,0.822135491938113,0.813201376800464,3
"528","N-3","RG-8",NA,NA,0.781719965696571,0.645908714760315,NA,0.786624882749303,0.73808452106873,3
"529","N-3","RG-9",NA,NA,0.851773019984823,0.853109259160015,NA,0.755099002898666,0.819993760681168,3
"530","N-3","ULExN",NA,NA,0.852153089164349,0.821375353579061,NA,0.674742180887081,0.782756874543497,3
"531","N-4","N-5",NA,NA,0.851773019984823,0.835157922928996,NA,0.760619233558064,0.815850058823961,3
"532","N-4","RELNInH",NA,NA,0.744727862361938,0.839727887712439,NA,0.847040357016297,0.810498702363558,3
"533","N-4","RG-1",NA,NA,0.482316401036521,0.746615103310398,NA,0.647544436036505,0.625491980127808,3
"534","N-4","RG-10",NA,NA,0.697729942896209,0.843996048627353,NA,0.84226789767322,0.79466462973226,3
"535","N-4","RG-2",NA,NA,0.476236158042697,0.842393610454877,NA,0.849024873159115,0.722551547218896,3
"536","N-4","RG-4",NA,NA,0.845706473816961,0.840787417329666,NA,0.847122518470667,0.844538803205765,3
"537","N-4","RG-5",NA,NA,0.630808455451651,0.755529427474184,NA,0.539235940247792,0.641857941057876,3
"538","N-4","RG-6",NA,NA,0.423472846093157,0.844674025532033,NA,0.430720770841627,0.566289214155606,3
"539","N-4","RG-7",NA,NA,0.794918796339094,0.838037313707043,NA,0.838119650930993,0.82369192032571,3
"540","N-4","RG-8",NA,NA,0.422554925312224,0.642282684778551,NA,0.653923269634685,0.57292029324182,3
"541","N-4","RG-9",NA,NA,0.430720770841627,0.839645463629169,NA,0.75604317880063,0.675469804423809,3
"542","N-4","ULExN",NA,NA,0.429776601821004,0.839267140611561,NA,0.847040357016297,0.705361366482954,3
"543","N-5","RELNInH",NA,NA,0.841963185879358,0.847052140475002,0.456347507283236,0.852533158343875,0.749473997995368,4
"544","N-5","RG-1",NA,NA,0.852533158343875,0.832638221745534,0.758623684398836,0.595399000509123,0.759798516249342,4
"545","N-5","RG-10",NA,NA,0.852533158343875,0.81974442823988,0.433086836304212,0.791988431396908,0.724338213571219,4
"546","N-5","RG-2",NA,NA,0.844979751128163,0.764490603320518,0.849582821949899,0.853293296702927,0.828086618275377,4
"547","N-5","RG-4",NA,NA,0.845739889487215,0.824719820618785,0.740501019544394,0.783306471269503,0.798566800229974,4
"548","N-5","RG-5",NA,NA,0.852533158343875,0.83451457945576,0.846280218657244,0.681371335992722,0.8036748231124,4
"549","N-5","RG-6",NA,NA,0.846868102932091,0.830890598851045,0.575876771555692,0.501763601800449,0.688849768784819,4
"550","N-5","RG-7",NA,NA,0.852533158343875,0.705536746641441,0.760768710931779,0.852533158343875,0.792842943565243,4
"551","N-5","RG-8",NA,NA,0.843091399324235,0.574319198222164,0.600366640127681,0.769092252906786,0.696717372645216,4
"552","N-5","RG-9",NA,NA,0.851773019984823,0.420945998438581,NA,0.527380294639071,0.600033104354158,3
"553","N-5","ULExN",NA,NA,0.851773019984823,0.772286738663394,NA,0.794734573255053,0.80626477730109,3
"554","RELNInH","RG-1",NA,NA,0.524848453998602,0.42901646769316,0.422797876184659,0.754805060761242,0.532866964659416,4
"555","RELNInH","RG-10",NA,NA,0.833774339283982,0.842011795113432,0.420663667384232,0.591143047696019,0.671898212369416,4
"556","RELNInH","RG-2",NA,NA,0.823160691079782,0.745494335058945,0.420663667384232,0.832693165317563,0.705502964710131,4
"557","RELNInH","RG-4",NA,NA,0.834894648635286,0.842854094926855,0.417200797553565,0.851588982441911,0.736634630889404,4
"558","RELNInH","RG-5",NA,NA,0.823866384042713,0.84399631125625,0.348697623358817,0.536379634989492,0.638234988411818,4
"559","RELNInH","RG-6",NA,NA,0.62961553213419,0.420099565427531,0.421234622567978,0.423803881071683,0.473688400300345,4
"560","RELNInH","RG-7",NA,NA,0.813061341433748,0.842291996995235,0.422554925312224,0.536377888827573,0.653571538142195,4
"561","RELNInH","RG-8",NA,NA,0.474181001275315,0.419903533256388,0.425188162584826,0.481844313085539,0.450279252550517,4
"562","RELNInH","RG-9",NA,NA,0.421805577751723,0.416395249783379,NA,0.752142830342641,0.530114552625914,3
"563","RELNInH","ULExN",NA,NA,0.807403030949964,0.833800614057223,NA,0.42569221911293,0.688965288040039,3
"564","ChP-1","MC-7",NA,NA,NA,0.419440338332691,NA,NA,0.419440338332691,1
"565","ChP-1","N-3",NA,NA,NA,0.79512246586698,NA,0.851588982441911,0.823355724154445,2
"566","ChP-1","N-4",NA,NA,NA,0.744091746346287,NA,0.851404944898999,0.797748345622643,2
"567","ChP-1","N-5",NA,NA,NA,0.792289938161088,0.75894193536135,0.853293296702927,0.801508390075122,3
"568","ChP-1","RELNInH",NA,NA,NA,0.422925914984529,0.420663667384232,0.424932084985085,0.422840555784615,3
"569","ChP-2","MC-7",NA,NA,NA,0.424748050092306,NA,NA,0.424748050092306,1
"570","ChP-2","N-3",NA,NA,NA,0.73693598816623,NA,0.790609612087476,0.763772800126853,2
"571","ChP-2","N-4",NA,NA,NA,0.844779181690109,NA,0.852349120800963,0.848564151245536,2
"572","ChP-2","N-5",NA,NA,NA,0.783733016479887,0.76076405831045,0.756489476834984,0.76699551720844,3
"573","ChP-2","RELNInH",NA,NA,NA,0.843236172897199,0.42569221911293,0.426452353240774,0.565126915083634,3
"574","ChP-3","MC-7",NA,NA,NA,0.344800552171749,NA,NA,0.344800552171749,1
"575","ChP-3","N-3",NA,NA,NA,0.853293296702927,NA,NA,0.853293296702927,1
"576","ChP-3","N-4",NA,NA,NA,0.420193026706289,NA,NA,0.420193026706289,1
"577","ChP-3","N-5",NA,NA,NA,0.596990254999698,NA,NA,0.596990254999698,1
"578","ChP-3","RELNInH",NA,NA,NA,0.510212874319513,NA,NA,0.510212874319513,1
"579","DLExN","MC-7",NA,NA,NA,0.423423814007761,NA,NA,0.423423814007761,1
"580","DLX5InH","MC-7",NA,NA,NA,0.42569221911293,NA,NA,0.42569221911293,1
"581","GB","MC-7",NA,NA,NA,0.420072433660665,NA,NA,0.420072433660665,1
"582","IPC-1","MC-7",NA,NA,NA,0.421423801512076,NA,NA,0.421423801512076,1
"583","IPC-2","MC-7",NA,NA,NA,0.42028360032031,NA,NA,0.42028360032031,1
"584","IPC-3","MC-7",NA,NA,NA,0.419417631511519,NA,NA,0.419417631511519,1
"585","MC-1","MC-7",NA,NA,NA,0.384691811146218,NA,NA,0.384691811146218,1
"586","MC-1","N-3",NA,NA,NA,0.637873985698588,NA,NA,0.637873985698588,1
"587","MC-1","N-4",NA,NA,NA,0.415552563284999,NA,NA,0.415552563284999,1
"588","MC-1","N-5",NA,NA,NA,0.584593573924959,NA,NA,0.584593573924959,1
"589","MC-1","RELNInH",NA,NA,NA,0.416395249783379,NA,NA,0.416395249783379,1
"590","MC-2","MC-7",NA,NA,NA,0.423558010312503,NA,NA,0.423558010312503,1
"591","MC-2","N-3",NA,NA,NA,0.850828844082859,NA,NA,0.850828844082859,1
"592","MC-2","N-4",NA,NA,NA,0.424932084985085,NA,NA,0.424932084985085,1
"593","MC-2","N-5",NA,NA,NA,0.756411253886453,0.539184666191678,NA,0.647797960039065,2
"594","MC-2","RELNInH",NA,NA,NA,0.424932084985085,0.420663667384232,NA,0.422797876184659,2
"595","MC-3","MC-7",NA,NA,NA,0.417365045511919,NA,NA,0.417365045511919,1
"596","MC-3","N-3",NA,NA,NA,0.848572417193107,NA,NA,0.848572417193107,1
"597","MC-3","N-4",NA,NA,NA,0.421805577751723,NA,NA,0.421805577751723,1
"598","MC-3","N-5",NA,NA,NA,0.441245621260656,NA,NA,0.441245621260656,1
"599","MC-3","RELNInH",NA,NA,NA,0.42920050258594,NA,NA,0.42920050258594,1
"600","MC-7","N-1",NA,NA,NA,0.424748050092306,NA,NA,0.424748050092306,1
"601","MC-7","N-2",NA,NA,NA,0.42569221911293,NA,NA,0.42569221911293,1
"602","MC-7","N-3",NA,NA,NA,0.848520837359851,NA,NA,0.848520837359851,1
"603","MC-7","N-4",NA,NA,NA,0.42055954187901,NA,NA,0.42055954187901,1
"604","MC-7","N-5",NA,NA,NA,0.428443288344841,NA,NA,0.428443288344841,1
"605","MC-7","RELNInH",NA,NA,NA,0.418657497383675,NA,NA,0.418657497383675,1
"606","MC-7","RG-1",NA,NA,NA,0.421446508333248,NA,NA,0.421446508333248,1
"607","MC-7","RG-10",NA,NA,NA,0.530278550493391,NA,NA,0.530278550493391,1
"608","MC-7","RG-11",NA,NA,NA,0.419797698575441,NA,NA,0.419797698575441,1
"609","MC-7","RG-2",NA,NA,NA,0.419799407751166,NA,NA,0.419799407751166,1
"610","MC-7","RG-3",NA,NA,NA,0.753343108804393,NA,NA,0.753343108804393,1
"611","MC-7","RG-4",NA,NA,NA,0.424932084985085,NA,NA,0.424932084985085,1
"612","MC-7","RG-5",NA,NA,NA,0.42569221911293,NA,NA,0.42569221911293,1
"613","MC-7","RG-6",NA,NA,NA,0.421446508333248,NA,NA,0.421446508333248,1
"614","MC-7","RG-7",NA,NA,NA,0.419417631511519,NA,NA,0.419417631511519,1
"615","MC-7","RG-8",NA,NA,NA,0.417178090732394,NA,NA,0.417178090732394,1
"616","MC-7","RG-9",NA,NA,NA,0.406124178694797,NA,NA,0.406124178694797,1
"617","MC-7","ULExN",NA,NA,NA,0.421711851129609,NA,NA,0.421711851129609,1
"618","N-3","RG-11",NA,NA,NA,0.851773019984823,NA,NA,0.851773019984823,1
"619","N-3","RG-3",NA,NA,NA,0.807028677506689,NA,0.851773019984823,0.829400848745756,2
"620","N-4","RG-11",NA,NA,NA,0.840321221108036,NA,NA,0.840321221108036,1
"621","N-4","RG-3",NA,NA,NA,0.843533817993455,NA,0.848520837359851,0.846027327676653,2
"622","N-5","RG-11",NA,NA,NA,0.737497316847928,0.658674222747271,NA,0.698085769797599,2
"623","N-5","RG-3",NA,NA,NA,0.715693881413915,0.851588982441911,0.852533158343875,0.806605340733233,3
"624","RELNInH","RG-11",NA,NA,NA,0.424932084985085,0.422325791674347,NA,0.423628938329716,2
"625","RELNInH","RG-3",NA,NA,NA,0.755821357247388,0.533776047399058,0.421423801512076,0.570340402052841,3
"626","ChP-1","MC-6",NA,NA,NA,NA,0.426452353240774,NA,0.426452353240774,1
"627","ChP-1","MC-8",NA,NA,NA,NA,0.427972621496461,NA,0.427972621496461,1
"628","ChP-2","MC-6",NA,NA,NA,NA,0.425980268730462,NA,0.425980268730462,1
"629","ChP-2","MC-8",NA,NA,NA,NA,0.426740402858306,NA,0.426740402858306,1
"630","ChP-4","MC-6",NA,NA,NA,NA,0.426452353240774,NA,0.426452353240774,1
"631","ChP-4","MC-8",NA,NA,NA,NA,0.424932084985085,NA,0.424932084985085,1
"632","ChP-4","N-5",NA,NA,NA,NA,0.644652605533677,0.482788488987503,0.56372054726059,2
"633","ChP-4","RELNInH",NA,NA,NA,NA,0.420663667384232,0.424932084985085,0.422797876184659,2
"634","ChP-4","Unknown-1",NA,NA,NA,NA,0.42569221911293,NA,0.42569221911293,1
"635","DLX5InH","MC-6",NA,NA,NA,NA,0.42569221911293,NA,0.42569221911293,1
"636","DLX5InH","MC-8",NA,NA,NA,NA,0.42569221911293,NA,0.42569221911293,1
"637","GB","MC-6",NA,NA,NA,NA,0.42569221911293,NA,0.42569221911293,1
"638","GB","MC-8",NA,NA,NA,NA,0.424932084985085,NA,0.424932084985085,1
"639","IPC-1","MC-6",NA,NA,NA,NA,0.588578938413223,NA,0.588578938413223,1
"640","IPC-1","MC-8",NA,NA,NA,NA,0.480315420077706,NA,0.480315420077706,1
"641","IPC-2","MC-6",NA,NA,NA,NA,0.538332514617443,NA,0.538332514617443,1
"642","IPC-2","MC-8",NA,NA,NA,NA,0.424460000474775,NA,0.424460000474775,1
"643","IPC-3","MC-6",NA,NA,NA,NA,0.426452353240774,NA,0.426452353240774,1
"644","IPC-3","MC-8",NA,NA,NA,NA,0.426452353240774,NA,0.426452353240774,1
"645","MC-2","MC-6",NA,NA,NA,NA,0.853293296702927,NA,0.853293296702927,1
"646","MC-2","MC-8",NA,NA,NA,NA,0.484308765705607,NA,0.484308765705607,1
"647","MC-6","MC-8",NA,NA,NA,NA,0.705776477004123,NA,0.705776477004123,1
"648","MC-6","N-1",NA,NA,NA,NA,0.42569221911293,NA,0.42569221911293,1
"649","MC-6","N-2",NA,NA,NA,NA,0.42351502495151,NA,0.42351502495151,1
"650","MC-6","N-5",NA,NA,NA,NA,0.538620564234976,NA,0.538620564234976,1
"651","MC-6","RELNInH",NA,NA,NA,NA,0.424698211504269,NA,0.424698211504269,1
"652","MC-6","RG-1",NA,NA,NA,NA,0.42569221911293,NA,0.42569221911293,1
"653","MC-6","RG-10",NA,NA,NA,NA,0.427212487368618,NA,0.427212487368618,1
"654","MC-6","RG-11",NA,NA,NA,NA,0.424840067538696,NA,0.424840067538696,1
"655","MC-6","RG-2",NA,NA,NA,NA,0.426072286176852,NA,0.426072286176852,1
"656","MC-6","RG-3",NA,NA,NA,NA,0.538804599127755,NA,0.538804599127755,1
"657","MC-6","RG-4",NA,NA,NA,NA,0.426452353240774,NA,0.426452353240774,1
"658","MC-6","RG-5",NA,NA,NA,NA,0.388911351166755,NA,0.388911351166755,1
"659","MC-6","RG-6",NA,NA,NA,NA,0.426452353240774,NA,0.426452353240774,1
"660","MC-6","RG-7",NA,NA,NA,NA,0.434989188442481,NA,0.434989188442481,1
"661","MC-6","RG-8",NA,NA,NA,NA,0.426740402858306,NA,0.426740402858306,1
"662","MC-6","Unknown-1",NA,NA,NA,NA,0.427212487368618,NA,0.427212487368618,1
"663","MC-8","N-1",NA,NA,NA,NA,0.427212487368618,NA,0.427212487368618,1
"664","MC-8","N-2",NA,NA,NA,NA,0.422754890823666,NA,0.422754890823666,1
"665","MC-8","N-5",NA,NA,NA,NA,0.540612917000975,NA,0.540612917000975,1
"666","MC-8","RELNInH",NA,NA,NA,NA,0.423558010312503,NA,0.423558010312503,1
"667","MC-8","RG-1",NA,NA,NA,NA,0.428732755624305,NA,0.428732755624305,1
"668","MC-8","RG-10",NA,NA,NA,NA,0.427212487368618,NA,0.427212487368618,1
"669","MC-8","RG-11",NA,NA,NA,NA,0.426452353240774,NA,0.426452353240774,1
"670","MC-8","RG-2",NA,NA,NA,NA,0.426126462313567,NA,0.426126462313567,1
"671","MC-8","RG-3",NA,NA,NA,NA,0.424460000474775,NA,0.424460000474775,1
"672","MC-8","RG-4",NA,NA,NA,NA,0.42569221911293,NA,0.42569221911293,1
"673","MC-8","RG-5",NA,NA,NA,NA,0.437300501731941,NA,0.437300501731941,1
"674","MC-8","RG-6",NA,NA,NA,NA,0.426452353240774,NA,0.426452353240774,1
"675","MC-8","RG-7",NA,NA,NA,NA,0.431480904969471,NA,0.431480904969471,1
"676","MC-8","RG-8",NA,NA,NA,NA,0.426452353240774,NA,0.426452353240774,1
"677","MC-8","Unknown-1",NA,NA,NA,NA,0.426072286176852,NA,0.426072286176852,1
"678","N-5","Unknown-1",NA,NA,NA,NA,0.537860430107132,NA,0.537860430107132,1
"679","RELNInH","Unknown-1",NA,NA,NA,NA,0.422797876184659,NA,0.422797876184659,1
"680","ChP-4","N-3",NA,NA,NA,NA,NA,0.42901646769316,0.42901646769316,1
"681","ChP-4","N-4",NA,NA,NA,NA,NA,0.426452353240774,0.426452353240774,1
"682","IPC-4","N-3",NA,NA,NA,NA,NA,0.75604317880063,0.75604317880063,1
"683","IPC-4","N-4",NA,NA,NA,NA,NA,0.422528677072533,0.422528677072533,1
"684","IPC-4","N-5",NA,NA,NA,NA,NA,0.530506764482387,0.530506764482387,1
"685","IPC-4","RELNInH",NA,NA,NA,NA,NA,0.423043746943839,0.423043746943839,1
